ID,UUID,Category,Type,Name,Gender,MovementType,Description,VideoType,VideoS3Key,VideoName,VideoURL,ThumbnailType,ThumbnailS3Key,ThumbnailName,ThumbnailURL,State
489,86936047-eaa5-4e80-a007-f04241767860,Barbell,System,Barbell Romanian Deadlift,Female,Hip-Hinge,"1. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Push your hips back until you get a light stretch in your hamstrings. 3. Return upward and lock your hips out while tucking your tailbone downward between your knees. 4. Don't let your lower back arch during the movement.",Vimeo,,Barbell Romanian Deadlift,https://vimeo.com/111043979,External URL,tenant/1/private/upload/file/111043979.jpg,111043979.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111043979.jpg,Active
604,4c7e1666-8015-4d59-8170-a7bf703c2d3f,Lunge,System,Barbell Slideboard Reverse Lunge,Female,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Barbell Slideboard Reverse Lunge,https://vimeo.com/111043980,External URL,tenant/1/private/upload/file/111043980.jpg,111043980.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111043980.jpg,Active
605,c3bb8479-fb8a-417c-b1d2-87c080f35f21,Lunge,System,Barbell Split Squat,Female,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Barbell Split Squat,https://vimeo.com/111043982,External URL,tenant/1/private/upload/file/111043982.jpg,111043982.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111043982.jpg,Active
488,111026b4-b9dd-4235-b69d-cbe5e381a6a0,Barbell,System,Barbell Sumo Deadlift,Female,Hip-Hinge,"1. Begin with your abs tightly braced and your ribs pulled downward. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Lower to the bar while pushing your hips back and loading a light stretch into your hamstrings. 3. Keep your weight on your heels, your knees straight over your toes and abs braced. 4. Pull upward while maintaining good positioning (knees straight forward, neutral spine, weight through heels. 5. Keep your abs locked and ribs down at the top.",Vimeo,,Barbell Sumo Deadlift,https://vimeo.com/111043984,External URL,tenant/1/private/upload/file/111043984.jpg,111043984.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111043984.jpg,Active
538,46bf4be0-0c0f-47dd-8dc2-53193bffcdd4,Dumbbell,System,Bent-Over Dumbbell Row,Female,Horizontal Pulling,"1. Keep your ribs down and abs tight so that you don't arch your lower back too much. 2. Pull the weight back, finishing with your shoulder blade locked inward and down. 3. Don't let your shoulder capsule shift forward at the finish of the movement. 4. Let your shoulder blade stretch forward as you lower the weight.",Vimeo,,Bent-Over Dumbbell Row,https://vimeo.com/111048714,External URL,tenant/1/private/upload/file/111048714.jpg,111048714.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111048714.jpg,Active
705,0ebf5da5-bf1e-49a1-8fa3-6194f5c36de4,Ground-Based Exercises,System,Bird Dog,Female,Warmups & Mobility Fillers,"1. This is a reciprocal movement, so the left arm and right leg move at once, and vice versa. 2. While kneeling on all-fours, exhale fully and feel your oblique abs lock your ribs down. 3. Keep your abs tightly braced to hold this ribs-down position and tuck your tailbone under. 4. While holding this position, reach your arm straight forward and your opposite leg straight behind you. 5. Keep your abs tight and do not let your ribs flare or arch your lower back as you lock out your shoulder blade and opposite-side glute.",Vimeo,,Bird Dog,https://vimeo.com/111048715,External URL,tenant/1/private/upload/file/111048715.jpg,111048715.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111048715.jpg,Active
623,5c53950e-0d75-40b5-bc46-5964680117fe,Posterior,System,Bodyweight Cross-Over Step-Up,Female,Single-Leg,1. Keep your ribs down and don't arch your back as you're moving. 2. Step across your body while keeping your hips square. 3. Keep your weight rooted through your heel - Don't come up onto your toes. 4. Step up without rotating your hips open or arching your back.,Vimeo,,Bodyweight Cross-Over Step-Up,https://vimeo.com/111048717,External URL,tenant/1/private/upload/file/111048717.jpg,111048717.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111048717.jpg,Active
430,a71e6dbb-8bf7-4eb7-add1-aacbd2151156,Combination,System,Bodyweight Get-Up,Female,Core Work,"1. Keep your arm vertical throughout the movement, and keep your eyes on your hand. 2. Move from elbow, to your hand, to a bridge position. 3. Move to your knee. 4. ""Windshield wiper"" your leg underneath to a lunge position. 5. With your weight on your forward heel and your ribs down, stand up to the top of the lunge. 6. ""Ski"" your trailing foot back and reverse the movement to return to the ground.",Vimeo,,Bodyweight Get-Up,https://vimeo.com/111048719,External URL,tenant/1/private/upload/file/111048719.jpg,111048719.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111048719.jpg,Active
566,72e9aca7-a57c-4e17-af50-612b2daf18d9,Lunge,System,Bodyweight Lateral Lunge With Assistance,Female,Single-Leg,1. Keep your heel down. 2. Keep your knee pointed straight ahead over your toes. 3. Only lower as far as you comfortably can.,Vimeo,,Bodyweight Lateral Lunge With Assistance,https://vimeo.com/111048721,External URL,tenant/1/private/upload/file/111048721.jpg,111048721.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111048721.jpg,Active
633,29070c12-5abf-4c9c-adf6-bbfeb636d052,Bodyweight,System,Bodyweight Lateral Squat,Female,Squats,1. Keep your heel down. 2. Keep your knee pointed straight ahead over your toes. 3. Only lower as far as you comfortably can.,Vimeo,,Bodyweight Lateral Squat,https://vimeo.com/111051113,External URL,tenant/1/private/upload/file/111051113.jpg,111051113.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111051113.jpg,Active
567,73ba6289-8ed8-456b-8368-df6c3196b2a0,Lunge,System,Bodyweight Reverse Lunge With Blocked Knee,Female,Single-Leg,1. Keep your heel down. 2. Keep your knee pointed straight ahead over your toes. 3. Only lower as far as you comfortably can.,Vimeo,,Bodyweight Reverse Lunge With Blocked Knee,https://vimeo.com/111051114,External URL,tenant/1/private/upload/file/111051114.jpg,111051114.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111051114.jpg,Active
568,1b8d3762-bc04-42ab-8895-851d771f1db3,Lunge,System,Bodyweight Split Squat With Blocked Knee,Female,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Bodyweight Split Squat With Blocked Knee,https://vimeo.com/111051116,External URL,tenant/1/private/upload/file/111051116.jpg,111051116.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111051116.jpg,Active
558,67b5ce22-88d5-44bf-acf8-7cc6b1c2b7e5,Bodyweight,System,Bodyweight Squat Thrust,Female,Work,1. Squat down with your heels on the ground. 2. Squat up while keeping your heels down and your abs braced. 3. Don't arch your lower back at the top.,Vimeo,,Bodyweight Squat Thrust,https://vimeo.com/111051117,External URL,tenant/1/private/upload/file/111051117.jpg,111051117.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111051117.jpg,Active
634,b07a65f0-df6a-41e0-99e9-5aa7274861bf,Bodyweight,System,Bodyweight Squat to Box,Female,Squats,1. Lock your ribs down with your abs. 2. Keep your feet straight ahead. 3. Push your hips back onto the box. 4. Keep your knees straight out over your toes.,Vimeo,,Bodyweight Squat to Box,https://vimeo.com/111051119,External URL,tenant/1/private/upload/file/111051119.jpg,111051119.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111051119.jpg,Active
613,a5e2688f-6162-45cd-be10-8b90f666761d,Anterior,System,Bodyweight Step-Up,Female,Single-Leg,1. Keep your ribs down and don't arch your back as you're moving. 2. Step onto the box while keeping your hips square. 3. Keep your weight rooted through your heel - Don't come up onto your toes. 4. Step up without rotating your hips open or arching your back. 5. Keep your knee tracking straight over your toes the whole time - don't let it collapse inward.,Vimeo,,Bodyweight Step-Up,https://vimeo.com/111052875,External URL,tenant/1/private/upload/file/111052875.jpg,111052875.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111052875.jpg,Active
728,c4f99984-4a38-4ef2-ac48-7b4a74648231,Static,System,Bowler Squat,Female,Warmups & Mobility Fillers,"1. Keep your weight rooted through your heel, your ribs down and have a slight bend in your knee. 2. Hinge forward at the hips by pushing your hips back until you feel a light stretch in your hamstring. 3. Keep your hips level - Don't roll them open. 4. At the bottom, reach across the centerline of your body towards the toes on your opposite foot. 5. Return without arching your back or flaring your ribs out.",Vimeo,,Bowler Squat,https://vimeo.com/111052877,External URL,tenant/1/private/upload/file/111052877.jpg,111052877.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111052877.jpg,Active
458,8a70ef13-0f72-4aae-ab2d-b1fe6d5f6b13,Band,System,Brady Band Series,Female,Corrective Work,"1. This is four separate movements, each done for reps. 2. Focus on keeping your abs braced and your ribs down throughout the movements.",Vimeo,,Brady Band Series,https://vimeo.com/111052878,External URL,tenant/1/private/upload/file/111052878.jpg,111052878.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111052878.jpg,Active
474,f9398726-1da0-442d-9ef9-47ff1d64741f,Bodyweight,System,Brady Band Series - Without Band,Female,Corrective Work,"1. This is four separate movements, each done for reps. 2. Focus on keeping your abs braced and your ribs down throughout the movements.",Vimeo,,Brady Band Series - Without Band,https://vimeo.com/111052880,External URL,tenant/1/private/upload/file/111052880.jpg,111052880.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111052880.jpg,Active
561,8d3005fa-30f0-4015-9c3b-fd6273b336f8,Bodyweight,System,Burpee,Female,Work,"1. Squat down with your feet straight forward, your heels on the ground and your knees tracking over your toes. 2. Jump back to a plank position, and land with your abs braced and without arching your back. 3. Drop into the pushup while keeping your tailbone tucked under and squeezing your shoulder blades together and down to your back pockets. 4. Finish the pushup and jump back to the squat position with your heels on the ground, knees straight forward and feet straight. 5. Jump upward and drop down to repeat.",Vimeo,,Burpee,https://vimeo.com/111052882,External URL,tenant/1/private/upload/file/111052882.jpg,111052882.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111052882.jpg,Active
559,6296f929-702d-441a-a7c6-c0b498997cdc,Bodyweight,System,Burpee Without Pushup,Female,Work,"1. Squat down with your feet straight forward, your heels on the ground and your knees tracking over your toes. 2. Jump back to a plank position, and land with your abs braced and without arching your back. 3. Keep your ribs down and your tailbone tucked under while in the plank position to keep your lower back from arching. 4. Jump back to the squat position with your heels on the ground, knees straight forward and feet straight. 5. Jump upward and drop down to repeat.",Vimeo,,Burpee Without Pushup,https://vimeo.com/111053597,External URL,tenant/1/private/upload/file/111053597.jpg,111053597.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111053597.jpg,Active
467,182812a4-879c-44f5-add7-1939689abb3f,Cable,System,Cable External Rotation at 30 Degrees Abduction,Female,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Cable External Rotation at 30 Degrees Abduction,https://vimeo.com/111053600,External URL,tenant/1/private/upload/file/111053600.jpg,111053600.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111053600.jpg,Active
468,f49459fc-bb9f-4dc5-b66e-6dabfb7324a6,Cable,System,Cable External Rotation at 90 Degrees Abduction,Female,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Cable External Rotation at 90 Degrees Abduction,https://vimeo.com/111053606,External URL,tenant/1/private/upload/file/111053606.jpg,111053606.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111053606.jpg,Active
466,d3d9d284-509b-4a54-9dfc-3c131de51d8f,Cable,System,Cable External Rotation on Knee,Female,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Cable External Rotation on Knee,https://vimeo.com/111053608,External URL,tenant/1/private/upload/file/111053608.jpg,111053608.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111053608.jpg,Active
678,74371168-8ecc-43b3-b33a-383a77ab17cb,Cable,System,Cable Pull-Down,Female,Vertical Pulling,1. Fully extend your arms and let your shoulder blades spread at the bottom. 2. Pull the bar to your chest. 3. Finish the motion with your shoulder blades squeezed fully together and down and your elbows just behind your ribs. 4. Don't let your shoulders pop forward at the finish.,Vimeo,,Cable Pull-Down,https://vimeo.com/111053610,External URL,tenant/1/private/upload/file/111053610.jpg,111053610.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111053610.jpg,Active
